order_id,product_id,quantity,price,total_price
183,62dbf9762dd27153fa1165de,1,497,497
183,62dbf9762dd27153fa11653d,4,490,1960
183,62dbf9762dd27153fa1165bd,4,575,2300
183,62dbf9762dd27153fa1165ca,3,1406,4218
183,62dbf9762dd27153fa1165e0,4,1609,6436
184,62dbf9762dd27153fa11658b,4,1214,4856
185,63019af0cfbe57f02aa468f4,4,1528,6112
185,62fe9e991045919477a1bccf,4,177,708
185,62dbf9762dd27153fa11659d,4,863,3452
185,62dbf9762dd27153fa1165a0,4,786,3144
186,62dbf9762dd27153fa11657e,1,1121,1121
186,62dbf9762dd27153fa1165e2,4,436,1744
186,62dbf9762dd27153fa1165f1,2,737,1474
186,63019af0cfbe57f02aa468f6,1,1057,1057
186,62dbf9762dd27153fa116590,2,1984,3968
187,62dbf9762dd27153fa116590,4,1984,7936
188,62dbf9762dd27153fa116562,3,1689,5067
188,63019af0cfbe57f02aa468f5,1,698,698
188,62fe9e991045919477a1bcc2,4,1560,6240
188,62fe9e991045919477a1bcc2,3,1560,4680
189,62dbf9762dd27153fa116540,4,621,2484
189,62fe9e991045919477a1bcca,2,911,1822
190,62dbf9762dd27153fa1165e5,1,329,329
190,62dbf9762dd27153fa11654f,5,644,3220
191,62dbf9762dd27153fa116552,4,255,1020
191,62fe9e991045919477a1bcc8,5,1572,7860
191,62dbf9762dd27153fa11658e,5,406,2030
191,62dbf9762dd27153fa116564,3,784,2352
191,62dbf9762dd27153fa11655d,4,365,1460
192,62dbf9762dd27153fa1165bd,2,575,1150
192,62dbf9762dd27153fa11654c,5,346,1730
193,62dbf9762dd27153fa116594,2,166,332
193,62dbf9762dd27153fa1165d7,3,600,1800
193,62dbf9762dd27153fa116590,1,1984,1984
193,62dbf9762dd27153fa1165b3,2,1432,2864
194,62dbf9762dd27153fa1165b2,1,403,403
194,62dbf9762dd27153fa1165a0,3,786,2358
194,62dbf9762dd27153fa11654d,5,1009,5045
194,63019af0cfbe57f02aa468fb,5,275,1375
194,62dbf9762dd27153fa116591,4,1625,6500
195,62dbf9762dd27153fa1165df,5,774,3870
196,62dbf9762dd27153fa11656a,1,505,505
197,62dbf9762dd27153fa116587,1,496,496
197,62dbf9762dd27153fa116563,1,925,925
197,62dbf9762dd27153fa1165e0,5,1609,8045
197,62dbf9762dd27153fa116545,2,561,1122
198,62dbf9762dd27153fa1165e3,1,905,905
198,63019af0cfbe57f02aa468f1,2,649,1298
198,62dbf9762dd27153fa116598,3,885,2655
198,62dbf9762dd27153fa116548,4,524,2096
199,62dbf9762dd27153fa116561,1,808,808
200,62dbf9762dd27153fa116557,1,1517,1517
200,62dbf9762dd27153fa1165b4,5,1650,8250
200,62dbf9762dd27153fa116583,2,176,352
201,62dbf9762dd27153fa1165b0,4,1603,6412
202,62dbf9762dd27153fa116550,3,1287,3861
202,62dbf9762dd27153fa1165e5,2,329,658
202,62dbf9762dd27153fa11657f,1,2069,2069
202,62dbf9762dd27153fa11659f,2,448,896
202,62dbf9762dd27153fa116593,2,593,1186
203,62dbf9762dd27153fa1165a8,3,1612,4836
203,63019af0cfbe57f02aa468f1,2,649,1298
203,62dbf9762dd27153fa1165c9,2,882,1764
203,62dbf9762dd27153fa1165a5,1,174,174
204,62dbf9762dd27153fa1165ad,4,359,1436
204,62fe9e991045919477a1bcc1,4,552,2208
204,62fe9e991045919477a1bccf,5,177,885
205,62dbf9762dd27153fa11658e,5,406,2030
205,62dbf9762dd27153fa116551,3,1236,3708
205,62dbf9762dd27153fa11654c,5,346,1730
205,62dbf9762dd27153fa11658a,4,1009,4036
206,62dbf9762dd27153fa116536,2,383,766
206,62fe9e991045919477a1bcc9,1,1311,1311
206,62dbf9762dd27153fa116582,5,1592,7960
207,62dbf9762dd27153fa116566,3,451,1353
207,62dbf9762dd27153fa1165f0,5,244,1220
207,62dbf9762dd27153fa116593,3,593,1779
207,62dbf9762dd27153fa116540,1,621,621
208,63019af0cfbe57f02aa468fd,5,1583,7915
209,62dbf9762dd27153fa116583,1,176,176
209,62dbf9762dd27153fa1165e8,3,726,2178
209,62dbf9762dd27153fa116539,2,1963,3926
210,62dbf9762dd27153fa1165a3,4,753,3012
210,62dbf9762dd27153fa1165ef,5,1411,7055
210,62dbf9762dd27153fa1165a5,5,174,870
210,62dbf9762dd27153fa116563,4,925,3700
211,62dbf9762dd27153fa1165a4,4,131,524
211,62dbf9762dd27153fa1165ce,1,870,870
211,62fe9e991045919477a1bcc9,3,1311,3933
212,62dbf9762dd27153fa1165d1,2,637,1274
212,62dbf9762dd27153fa1165e3,3,905,2715
212,62dbf9762dd27153fa1165ab,1,174,174
212,62dbf9762dd27153fa1165ad,3,359,1077
213,62dbf9762dd27153fa1165b3,5,1432,7160
214,62dbf9762dd27153fa1165e3,1,905,905
214,62dbf9762dd27153fa116546,1,651,651
214,62dbf9762dd27153fa1165d1,5,637,3185
215,62dbf9762dd27153fa11653d,1,490,490
216,62dbf9762dd27153fa116564,3,784,2352
217,62dbf9762dd27153fa11656b,1,1367,1367
217,62dbf9762dd27153fa1165d6,4,1145,4580
217,62fe9e991045919477a1bcd0,1,1959,1959
217,62dbf9762dd27153fa1165b5,1,796,796
218,62dbf9762dd27153fa116587,4,496,1984
218,62dbf9762dd27153fa1165d4,5,800,4000
218,62dbf9762dd27153fa116537,3,578,1734
218,62dbf9762dd27153fa116539,1,1963,1963
219,62dbf9762dd27153fa1165d5,3,1377,4131
219,62dbf9762dd27153fa1165a0,4,786,3144
219,62dbf9762dd27153fa1165bd,1,575,575
219,62dbf9762dd27153fa1165b9,2,525,1050
219,62dbf9762dd27153fa1165df,4,774,3096
220,62dbf9762dd27153fa1165c3,5,1306,6530
220,62dbf9762dd27153fa116588,3,945,2835
220,62dbf9762dd27153fa11653c,2,683,1366
220,63019af0cfbe57f02aa468f5,5,698,3490
221,62dbf9762dd27153fa11658d,5,1588,7940
221,62dbf9762dd27153fa116593,4,593,2372
222,62dbf9762dd27153fa11655e,1,327,327
222,62dbf9762dd27153fa1165c6,2,419,838
222,62fe9e991045919477a1bcd0,4,1959,7836
222,62dbf9762dd27153fa116567,5,267,1335
223,62dbf9762dd27153fa11658a,3,1009,3027
224,62dbf9762dd27153fa11659b,4,989,3956
225,63019af0cfbe57f02aa468fc,4,1707,6828
226,62dbf9762dd27153fa1165d1,4,637,2548
227,62dbf9762dd27153fa1165c4,1,829,829
227,62dbf9762dd27153fa1165dc,1,1248,1248
228,62dbf9762dd27153fa1165d3,2,1837,3674
228,62dbf9762dd27153fa11655b,3,925,2775
228,62dbf9762dd27153fa11653a,3,670,2010
229,62dbf9762dd27153fa116567,5,267,1335
229,62dbf9762dd27153fa1165af,3,1038,3114
229,62dbf9762dd27153fa11659f,4,448,1792
230,62dbf9762dd27153fa116538,2,1185,2370
230,62dbf9762dd27153fa1165a6,3,784,2352
231,62dbf9762dd27153fa1165db,2,661,1322
231,62dbf9762dd27153fa1165f1,3,737,2211
231,62dbf9762dd27153fa1165b3,5,1432,7160
232,62dbf9762dd27153fa1165c2,3,657,1971
232,62dbf9762dd27153fa116584,3,615,1845
232,62dbf9762dd27153fa1165c7,4,433,1732
232,62dbf9762dd27153fa116563,4,925,3700
232,62dbf9762dd27153fa116568,5,599,2995
233,62dbf9762dd27153fa116585,2,483,966
233,62fe9e991045919477a1bccb,2,725,1450
233,62dbf9762dd27153fa1165da,2,241,482
234,62dbf9762dd27153fa11659b,1,989,989
234,62dbf9762dd27153fa1165e4,5,842,4210
234,62dbf9762dd27153fa1165aa,4,361,1444
235,62dbf9762dd27153fa1165b6,4,998,3992
235,62dbf9762dd27153fa116588,3,945,2835
235,62fe9e991045919477a1bcc3,4,1860,7440
236,62dbf9762dd27153fa1165f0,4,244,976
237,62dbf9762dd27153fa116537,1,578,578
237,62dbf9762dd27153fa1165a8,5,1612,8060
237,62dbf9762dd27153fa116591,3,1625,4875
237,62dbf9762dd27153fa1165bd,4,575,2300
238,62fe9e991045919477a1bcc9,3,1311,3933
238,62dbf9762dd27153fa1165dd,5,557,2785
238,62dbf9762dd27153fa1165b3,2,1432,2864
238,62dbf9762dd27153fa1165eb,4,1081,4324
238,62dbf9762dd27153fa1165da,2,241,482
239,62dbf9762dd27153fa1165c4,3,829,2487
239,62dbf9762dd27153fa1165f0,4,244,976
239,62dbf9762dd27153fa116592,2,208,416
240,62dbf9762dd27153fa1165b3,3,1432,4296
240,62dbf9762dd27153fa116569,5,2002,10010
240,62dbf9762dd27153fa116540,4,621,2484
240,62dbf9762dd27153fa1165a5,5,174,870
241,62dbf9762dd27153fa11653d,2,490,980
241,62dbf9762dd27153fa11658b,5,1214,6070
241,63019af0cfbe57f02aa468f2,1,610,610
242,62dbf9762dd27153fa116592,5,208,1040
242,62dbf9762dd27153fa116584,4,615,2460
242,63019af0cfbe57f02aa468f8,3,888,2664
243,63019af0cfbe57f02aa468fa,5,381,1905
244,62dbf9762dd27153fa116554,4,529,2116
244,62dbf9762dd27153fa1165e9,1,980,980
244,62dbf9762dd27153fa116545,1,561,561
245,62dbf9762dd27153fa1165ce,2,870,1740
245,63019af0cfbe57f02aa468f7,2,1137,2274
245,63019af0cfbe57f02aa468f7,5,1137,5685
246,62dbf9762dd27153fa116588,4,945,3780
247,62dbf9762dd27153fa1165ae,3,1321,3963
248,62dbf9762dd27153fa11656b,1,1367,1367
248,63019af0cfbe57f02aa468f3,2,1019,2038
248,62dbf9762dd27153fa1165bf,1,305,305
248,62dbf9762dd27153fa116584,3,615,1845
249,62dbf9762dd27153fa1165e9,3,980,2940
249,62dbf9762dd27153fa116553,5,273,1365
249,62dbf9762dd27153fa11658d,3,1588,4764
249,62fe9e991045919477a1bcc1,1,552,552
250,62dbf9762dd27153fa116596,2,577,1154
250,63019af0cfbe57f02aa468fb,4,275,1100
250,62dbf9762dd27153fa11655f,5,284,1420
250,62dbf9762dd27153fa116595,3,1847,5541
250,62dbf9762dd27153fa11653e,4,1847,7388
251,62dbf9762dd27153fa116599,4,491,1964
251,62dbf9762dd27153fa116540,1,621,621
251,62dbf9762dd27153fa116556,5,717,3585
251,62dbf9762dd27153fa1165a9,2,1368,2736
251,62dbf9762dd27153fa11653e,4,1847,7388
252,62dbf9762dd27153fa1165c2,3,657,1971
252,62dbf9762dd27153fa1165a0,4,786,3144
253,62dbf9762dd27153fa11654d,4,1009,4036
253,63019af0cfbe57f02aa468f8,3,888,2664
253,62dbf9762dd27153fa116550,4,1287,5148
254,62dbf9762dd27153fa1165d7,4,600,2400
255,62fe9e991045919477a1bcc7,2,1283,2566
255,62dbf9762dd27153fa116596,5,577,2885
255,62dbf9762dd27153fa116580,3,1927,5781
255,62dbf9762dd27153fa11658a,1,1009,1009
256,62dbf9762dd27153fa1165be,2,701,1402
256,63019af0cfbe57f02aa468f6,2,1057,2114
256,62dbf9762dd27153fa11653b,1,1092,1092
257,62fe9e991045919477a1bccd,1,897,897
257,62dbf9762dd27153fa116557,3,1517,4551
258,62dbf9762dd27153fa1165d7,2,600,1200
258,62dbf9762dd27153fa1165e4,3,842,2526
258,62dbf9762dd27153fa11653d,5,490,2450
258,62dbf9762dd27153fa116549,3,681,2043
259,62dbf9762dd27153fa11653f,4,614,2456
259,63019af0cfbe57f02aa468fd,5,1583,7915
260,62dbf9762dd27153fa116561,1,808,808
260,63019af0cfbe57f02aa468f2,2,610,1220
260,62dbf9762dd27153fa1165b7,1,214,214
261,62dbf9762dd27153fa116586,4,357,1428
261,62dbf9762dd27153fa1165a1,4,1175,4700
261,62dbf9762dd27153fa116591,1,1625,1625
262,62dbf9762dd27153fa11659d,5,863,4315
262,62dbf9762dd27153fa11655b,5,925,4625
263,62dbf9762dd27153fa1165ca,4,1406,5624
263,62dbf9762dd27153fa1165c9,2,882,1764
263,62dbf9762dd27153fa116596,5,577,2885
263,62dbf9762dd27153fa11655a,3,912,2736
263,62dbf9762dd27153fa1165c2,3,657,1971
264,62dbf9762dd27153fa1165e1,1,345,345
264,62fe9e991045919477a1bccf,1,177,177
264,62dbf9762dd27153fa11654e,5,446,2230
264,62dbf9762dd27153fa11658f,4,1169,4676
264,62dbf9762dd27153fa11654e,5,446,2230
265,62dbf9762dd27153fa11656b,2,1367,2734
265,62dbf9762dd27153fa11659e,4,628,2512
265,62dbf9762dd27153fa11658c,4,371,1484
266,62dbf9762dd27153fa116594,1,166,166
266,63019af0cfbe57f02aa468f8,3,888,2664
266,62dbf9762dd27153fa116556,2,717,1434
266,63019af0cfbe57f02aa468fc,5,1707,8535
267,63019af0cfbe57f02aa468f7,1,1137,1137
267,62dbf9762dd27153fa11654b,4,1417,5668
267,63019af0cfbe57f02aa468f0,3,1148,3444
267,62dbf9762dd27153fa116545,2,561,1122
267,62dbf9762dd27153fa116559,1,332,332
268,62dbf9762dd27153fa1165b0,1,1603,1603
268,62dbf9762dd27153fa116565,3,131,393
268,62dbf9762dd27153fa11658d,3,1588,4764
268,62dbf9762dd27153fa116598,2,885,1770
268,62dbf9762dd27153fa116542,5,1882,9410
269,62dbf9762dd27153fa116538,5,1185,5925
269,62fe9e991045919477a1bcc1,5,552,2760
269,62dbf9762dd27153fa1165d1,2,637,1274
269,62dbf9762dd27153fa1165ee,3,993,2979
270,62dbf9762dd27153fa116580,4,1927,7708
270,62dbf9762dd27153fa11658a,5,1009,5045
270,62dbf9762dd27153fa11658a,1,1009,1009
270,62dbf9762dd27153fa1165a9,1,1368,1368
270,62dbf9762dd27153fa11657d,3,707,2121
271,62dbf9762dd27153fa1165c4,3,829,2487
271,62dbf9762dd27153fa1165d2,3,464,1392
272,62dbf9762dd27153fa1165ef,1,1411,1411
272,62dbf9762dd27153fa11658e,5,406,2030
272,62dbf9762dd27153fa1165be,1,701,701
272,62dbf9762dd27153fa1165a5,4,174,696
272,63019af0cfbe57f02aa468f1,3,649,1947
273,62dbf9762dd27153fa1165f2,4,1590,6360
273,62fe9e991045919477a1bcc6,1,1057,1057
273,62dbf9762dd27153fa116566,4,451,1804
273,62dbf9762dd27153fa1165ea,4,436,1744
274,62dbf9762dd27153fa1165e6,1,1956,1956
274,62dbf9762dd27153fa1165bd,4,575,2300
274,62dbf9762dd27153fa1165b2,2,403,806
275,62dbf9762dd27153fa1165e3,5,905,4525
275,62dbf9762dd27153fa1165c0,1,798,798
275,62dbf9762dd27153fa116539,3,1963,5889
275,62dbf9762dd27153fa11653a,2,670,1340
276,62dbf9762dd27153fa11655e,1,327,327
276,62dbf9762dd27153fa116596,1,577,577
276,62dbf9762dd27153fa1165d9,5,101,505
276,62dbf9762dd27153fa1165ba,1,1968,1968
277,62fe9e991045919477a1bccb,2,725,1450
277,63019af0cfbe57f02aa468fc,5,1707,8535
277,62dbf9762dd27153fa1165f2,1,1590,1590
277,62dbf9762dd27153fa116582,3,1592,4776
277,62dbf9762dd27153fa116596,2,577,1154
278,62fe9e991045919477a1bcc6,4,1057,4228
278,63019af0cfbe57f02aa468f6,2,1057,2114
278,62dbf9762dd27153fa1165a0,5,786,3930
278,62fe9e991045919477a1bcc9,5,1311,6555
279,62dbf9762dd27153fa116545,1,561,561
279,62dbf9762dd27153fa116582,5,1592,7960
279,62dbf9762dd27153fa11658c,4,371,1484
279,62dbf9762dd27153fa1165e5,3,329,987
279,62dbf9762dd27153fa1165c4,2,829,1658
280,62fe9e991045919477a1bccc,4,848,3392
280,63019af0cfbe57f02aa468f4,3,1528,4584
280,62dbf9762dd27153fa1165e3,3,905,2715
280,62dbf9762dd27153fa11656c,2,1828,3656
280,62dbf9762dd27153fa1165db,4,661,2644
281,62dbf9762dd27153fa1165d9,4,101,404
281,62dbf9762dd27153fa11653a,4,670,2680
281,62fe9e991045919477a1bcc7,2,1283,2566
282,62dbf9762dd27153fa1165ad,2,359,718
282,62dbf9762dd27153fa11653d,5,490,2450
282,62dbf9762dd27153fa1165d4,3,800,2400
282,62dbf9762dd27153fa1165d6,3,1145,3435
283,62dbf9762dd27153fa1165d2,3,464,1392
283,62fe9e991045919477a1bccc,3,848,2544
284,62dbf9762dd27153fa116552,5,255,1275
284,62dbf9762dd27153fa116564,5,784,3920
284,62dbf9762dd27153fa116569,5,2002,10010
285,63019af0cfbe57f02aa468fb,4,275,1100
285,62dbf9762dd27153fa11659a,4,1212,4848
285,62dbf9762dd27153fa11659a,2,1212,2424
286,62dbf9762dd27153fa1165b2,4,403,1612
286,62fe9e991045919477a1bccb,4,725,2900
286,62dbf9762dd27153fa1165aa,5,361,1805
286,62dbf9762dd27153fa11657d,4,707,2828
286,62dbf9762dd27153fa1165ec,4,889,3556
287,62dbf9762dd27153fa1165f0,2,244,488
288,62dbf9762dd27153fa11653b,3,1092,3276
288,62dbf9762dd27153fa116598,3,885,2655
288,62dbf9762dd27153fa1165cc,3,1935,5805
288,62dbf9762dd27153fa116588,1,945,945
289,62dbf9762dd27153fa1165e6,3,1956,5868
290,62dbf9762dd27153fa1165ca,3,1406,4218
290,62dbf9762dd27153fa11653b,2,1092,2184
290,62dbf9762dd27153fa1165c6,5,419,2095
290,62dbf9762dd27153fa1165dd,5,557,2785
291,62dbf9762dd27153fa116549,3,681,2043
291,62dbf9762dd27153fa1165e0,3,1609,4827
292,62dbf9762dd27153fa116596,3,577,1731
292,62dbf9762dd27153fa116538,1,1185,1185
292,62dbf9762dd27153fa11657e,3,1121,3363
292,62dbf9762dd27153fa1165d1,3,637,1911
293,62dbf9762dd27153fa116592,1,208,208
293,62dbf9762dd27153fa1165cb,1,414,414
293,62dbf9762dd27153fa1165e7,3,73,219
294,62dbf9762dd27153fa11659f,3,448,1344
295,62dbf9762dd27153fa1165c9,5,882,4410
295,62dbf9762dd27153fa1165c2,2,657,1314
295,62dbf9762dd27153fa116596,2,577,1154
295,62dbf9762dd27153fa1165da,3,241,723
296,62dbf9762dd27153fa1165a5,1,174,174
296,62dbf9762dd27153fa1165b2,3,403,1209
297,62dbf9762dd27153fa1165c8,1,624,624
297,62dbf9762dd27153fa1165db,1,661,661
297,62dbf9762dd27153fa116585,1,483,483
298,62dbf9762dd27153fa1165da,4,241,964
299,62dbf9762dd27153fa116556,4,717,2868
299,62dbf9762dd27153fa1165c2,2,657,1314
299,62fe9e991045919477a1bcce,2,694,1388
299,62dbf9762dd27153fa11659a,5,1212,6060
300,62dbf9762dd27153fa11655a,2,912,1824
300,62dbf9762dd27153fa1165f2,5,1590,7950
300,62dbf9762dd27153fa116586,3,357,1071
300,62dbf9762dd27153fa116598,2,885,1770
301,63019af0cfbe57f02aa468f0,3,1148,3444
301,62dbf9762dd27153fa1165ba,2,1968,3936
302,62dbf9762dd27153fa116538,3,1185,3555
302,63019af0cfbe57f02aa468f1,5,649,3245
302,62dbf9762dd27153fa1165f0,4,244,976
302,62dbf9762dd27153fa1165eb,2,1081,2162
302,62dbf9762dd27153fa116558,4,606,2424
303,62dbf9762dd27153fa116559,2,332,664
303,62dbf9762dd27153fa1165e3,5,905,4525
303,62dbf9762dd27153fa1165a8,4,1612,6448
304,62dbf9762dd27153fa116549,5,681,3405
304,62dbf9762dd27153fa116596,2,577,1154
305,62dbf9762dd27153fa1165e5,2,329,658
305,62dbf9762dd27153fa1165a4,5,131,655
306,62dbf9762dd27153fa116549,1,681,681
306,62dbf9762dd27153fa1165ea,3,436,1308
307,62dbf9762dd27153fa1165d3,1,1837,1837
308,62dbf9762dd27153fa116569,3,2002,6006
309,62dbf9762dd27153fa1165ee,1,993,993
310,62dbf9762dd27153fa1165aa,4,361,1444
310,62dbf9762dd27153fa1165a8,3,1612,4836
311,62dbf9762dd27153fa1165b6,5,998,4990
312,62dbf9762dd27153fa1165a0,2,786,1572
312,62dbf9762dd27153fa1165d4,3,800,2400
313,62dbf9762dd27153fa11659c,1,220,220
314,62dbf9762dd27153fa1165c0,3,798,2394
314,62dbf9762dd27153fa1165ea,2,436,872
314,62dbf9762dd27153fa116584,1,615,615
315,62dbf9762dd27153fa1165ef,2,1411,2822
315,62dbf9762dd27153fa1165a5,3,174,522
316,62dbf9762dd27153fa1165bb,3,1208,3624
316,62dbf9762dd27153fa116584,5,615,3075
316,63019af0cfbe57f02aa468f2,5,610,3050
316,62dbf9762dd27153fa1165e9,3,980,2940
316,62fe9e991045919477a1bcce,4,694,2776
317,62dbf9762dd27153fa1165a6,1,784,784
317,62fe9e991045919477a1bcce,4,694,2776
317,62dbf9762dd27153fa116541,2,1258,2516
317,62dbf9762dd27153fa11655a,4,912,3648
318,62dbf9762dd27153fa11653d,4,490,1960
318,62dbf9762dd27153fa116586,2,357,714
318,62dbf9762dd27153fa1165cd,1,1525,1525
319,62dbf9762dd27153fa11654b,3,1417,4251
319,62dbf9762dd27153fa116594,4,166,664
319,62dbf9762dd27153fa1165eb,1,1081,1081
320,63019af0cfbe57f02aa468fd,4,1583,6332
320,62dbf9762dd27153fa116558,2,606,1212
320,62dbf9762dd27153fa1165df,4,774,3096
320,62dbf9762dd27153fa1165b2,4,403,1612
321,62dbf9762dd27153fa1165b1,5,214,1070
321,62dbf9762dd27153fa11653d,4,490,1960
321,62dbf9762dd27153fa11657e,1,1121,1121
321,62dbf9762dd27153fa116545,1,561,561
322,62dbf9762dd27153fa116540,1,621,621
323,62dbf9762dd27153fa1165d2,4,464,1856
323,62dbf9762dd27153fa116583,2,176,352
323,62dbf9762dd27153fa116581,2,78,156
323,62dbf9762dd27153fa1165d2,5,464,2320
323,62dbf9762dd27153fa11658f,1,1169,1169
324,63019af0cfbe57f02aa468fb,1,275,275
324,63019af0cfbe57f02aa468fc,2,1707,3414
324,62dbf9762dd27153fa11657f,2,2069,4138
324,62dbf9762dd27153fa1165d4,4,800,3200
324,62dbf9762dd27153fa1165d3,2,1837,3674
325,62dbf9762dd27153fa116557,3,1517,4551
325,62dbf9762dd27153fa11653b,5,1092,5460
326,62dbf9762dd27153fa1165dd,5,557,2785
327,62fe9e991045919477a1bcc3,4,1860,7440
328,62dbf9762dd27153fa1165b6,5,998,4990
328,62dbf9762dd27153fa1165ed,4,1484,5936
328,62dbf9762dd27153fa1165a0,1,786,786
328,62dbf9762dd27153fa116565,1,131,131
328,62dbf9762dd27153fa1165ea,4,436,1744
329,62dbf9762dd27153fa11659c,5,220,1100
330,62dbf9762dd27153fa116584,4,615,2460
330,62dbf9762dd27153fa11659f,3,448,1344
331,62dbf9762dd27153fa116592,1,208,208
331,62dbf9762dd27153fa116560,3,910,2730
332,62dbf9762dd27153fa11653b,2,1092,2184
333,62dbf9762dd27153fa116598,5,885,4425
333,62dbf9762dd27153fa116563,5,925,4625
334,62dbf9762dd27153fa1165aa,4,361,1444
335,62dbf9762dd27153fa116562,3,1689,5067
335,62dbf9762dd27153fa11655f,4,284,1136
336,62dbf9762dd27153fa116556,5,717,3585
336,62dbf9762dd27153fa1165a3,5,753,3765
337,62dbf9762dd27153fa11653a,3,670,2010
337,62dbf9762dd27153fa1165cc,5,1935,9675
338,62dbf9762dd27153fa1165b0,2,1603,3206
338,62dbf9762dd27153fa1165b5,4,796,3184
338,62dbf9762dd27153fa11659c,4,220,880
339,62dbf9762dd27153fa11655a,1,912,912
340,62dbf9762dd27153fa1165c2,4,657,2628
340,62dbf9762dd27153fa116563,4,925,3700
341,62dbf9762dd27153fa1165a1,2,1175,2350
341,62dbf9762dd27153fa1165d5,2,1377,2754
341,62dbf9762dd27153fa1165de,4,497,1988
341,62dbf9762dd27153fa116566,1,451,451
342,62dbf9762dd27153fa11658d,3,1588,4764
342,62dbf9762dd27153fa11655a,5,912,4560
342,62dbf9762dd27153fa116583,1,176,176
342,62dbf9762dd27153fa1165a5,1,174,174
342,62dbf9762dd27153fa1165e4,5,842,4210
343,62dbf9762dd27153fa116595,3,1847,5541
343,62dbf9762dd27153fa11658c,5,371,1855
343,62dbf9762dd27153fa116586,5,357,1785
344,62dbf9762dd27153fa1165c3,2,1306,2612
345,62dbf9762dd27153fa11654e,1,446,446
345,62dbf9762dd27153fa116599,2,491,982
345,62fe9e991045919477a1bcc3,2,1860,3720
346,62dbf9762dd27153fa1165b4,3,1650,4950
347,62dbf9762dd27153fa1165c8,4,624,2496
347,62dbf9762dd27153fa1165d0,3,943,2829
347,62dbf9762dd27153fa11659e,3,628,1884
347,63019af0cfbe57f02aa468f8,5,888,4440
348,62dbf9762dd27153fa116569,5,2002,10010
348,62dbf9762dd27153fa116567,2,267,534
348,62dbf9762dd27153fa116563,1,925,925
348,62dbf9762dd27153fa1165d5,5,1377,6885
348,62dbf9762dd27153fa1165c2,4,657,2628
349,62fe9e991045919477a1bccf,3,177,531
349,62dbf9762dd27153fa11657e,2,1121,2242
349,62fe9e991045919477a1bcc2,5,1560,7800
349,62dbf9762dd27153fa1165b6,5,998,4990
349,62dbf9762dd27153fa116568,4,599,2396
350,62dbf9762dd27153fa11654b,2,1417,2834
350,62dbf9762dd27153fa116580,2,1927,3854
350,62dbf9762dd27153fa11654e,5,446,2230
350,62dbf9762dd27153fa11659d,3,863,2589
350,62fe9e991045919477a1bcc9,5,1311,6555
351,62dbf9762dd27153fa1165e6,1,1956,1956
351,62dbf9762dd27153fa1165a4,3,131,393
351,62fe9e991045919477a1bccb,1,725,725
351,62dbf9762dd27153fa116599,2,491,982
352,62dbf9762dd27153fa116544,1,502,502
352,62fe9e991045919477a1bccd,4,897,3588
353,62dbf9762dd27153fa1165ee,1,993,993
353,62dbf9762dd27153fa1165cc,3,1935,5805
353,62fe9e991045919477a1bcc1,2,552,1104
353,62dbf9762dd27153fa11656c,3,1828,5484
354,62dbf9762dd27153fa116554,2,529,1058
354,62dbf9762dd27153fa1165e1,1,345,345
354,62dbf9762dd27153fa116549,5,681,3405
355,62dbf9762dd27153fa116593,4,593,2372
355,62dbf9762dd27153fa11654b,5,1417,7085
356,62dbf9762dd27153fa1165dd,2,557,1114
356,62dbf9762dd27153fa116568,4,599,2396
356,62dbf9762dd27153fa1165b2,1,403,403
357,62dbf9762dd27153fa1165e2,2,436,872
357,62dbf9762dd27153fa116557,5,1517,7585
357,62dbf9762dd27153fa1165ae,1,1321,1321
357,62fe9e991045919477a1bcd0,1,1959,1959
357,62dbf9762dd27153fa11654b,3,1417,4251
358,62dbf9762dd27153fa116538,2,1185,2370
358,62dbf9762dd27153fa116589,5,623,3115
359,62dbf9762dd27153fa1165e1,3,345,1035
359,63019af0cfbe57f02aa468f7,4,1137,4548
360,62dbf9762dd27153fa11658f,4,1169,4676
360,62dbf9762dd27153fa116595,5,1847,9235
360,62dbf9762dd27153fa1165bb,1,1208,1208
361,62dbf9762dd27153fa11657e,5,1121,5605
361,63019af0cfbe57f02aa468f3,1,1019,1019
361,62dbf9762dd27153fa1165c8,3,624,1872
361,62dbf9762dd27153fa11659e,1,628,628
362,62dbf9762dd27153fa11659b,3,989,2967
362,62dbf9762dd27153fa1165a0,4,786,3144
362,63019af0cfbe57f02aa468f7,2,1137,2274
362,62dbf9762dd27153fa1165e2,4,436,1744
362,62dbf9762dd27153fa11656c,2,1828,3656
363,62fe9e991045919477a1bcc5,2,830,1660
363,63019af0cfbe57f02aa468f4,3,1528,4584
363,62dbf9762dd27153fa116567,2,267,534
363,62dbf9762dd27153fa1165d2,2,464,928
364,62dbf9762dd27153fa11656a,1,505,505
364,62dbf9762dd27153fa1165a5,1,174,174
364,62dbf9762dd27153fa116548,2,524,1048
365,62dbf9762dd27153fa1165aa,5,361,1805
365,62dbf9762dd27153fa1165e7,3,73,219
365,62dbf9762dd27153fa1165dd,1,557,557
365,62dbf9762dd27153fa116545,2,561,1122
366,62dbf9762dd27153fa116599,3,491,1473
366,62dbf9762dd27153fa11654d,5,1009,5045
366,62dbf9762dd27153fa116563,5,925,4625
366,62dbf9762dd27153fa1165b7,1,214,214
367,62dbf9762dd27153fa116584,2,615,1230
367,62dbf9762dd27153fa116586,5,357,1785
